term,tfidf,chi,status
number mms,7.381669787027468e-05,12.55975399981735,removed
number hotspot,9.518401012884313e-05,12.55975399981735,removed
number dial,8.54838557045366e-05,12.55975399981735,removed
number camera,7.381669787027468e-05,12.55975399981735,removed
number broadband,9.255477305019277e-05,12.55975399981735,removed
number blog,0.0001974743376248409,12.55975399981735,removed
nuclear weapon,8.325639500622101e-05,12.55975399981735,removed
nuclear testing,8.325639500622101e-05,12.55975399981735,removed
free open,0.00011357499779388649,12.55975399981735,removed
free call,0.00014408933719009225,12.55975399981735,removed
campaign intend,0.00012128483166073629,12.55975399981735,removed
campaign however,9.550480552112745e-05,12.55975399981735,removed
technology next,0.00010753122662120461,12.55975399981735,removed
technology get,0.0001215312937337362,12.55975399981735,removed
different sort,8.648972678340343e-05,12.55975399981735,removed
different processing,0.0001047318469011631,12.55975399981735,removed
different player,8.763178963003412e-05,12.55975399981735,removed
net provider,0.00012080307923524806,12.55975399981735,removed
net phone,0.00010975592372557773,12.55975399981735,removed
net people,8.677623995509618e-05,12.55975399981735,removed
net monitoring,9.550480552112745e-05,12.55975399981735,removed
net idea,0.00011797188567068604,12.55975399981735,removed
net could,0.00010015027533224615,12.55975399981735,removed
net call,0.00010975592372557773,12.55975399981735,removed
net cafe,0.00015330948489360006,12.55975399981735,removed
net become,9.115109038820284e-05,12.55975399981735,removed
net attack,0.00010598271902539801,12.55975399981735,removed
dab,0.00015505177638981,12.55975399981735,removed
netcraft PERSON,9.550480552112745e-05,12.55975399981735,removed
net telephony,9.165528577079428e-05,12.55975399981735,removed
game run,0.00011748392497186145,12.55975399981735,removed
net security,0.0001603338902476243,12.55975399981735,removed
different network,9.175726470497225e-05,12.55975399981735,removed
different device,7.78114518928773e-05,12.55975399981735,removed
different country,0.00011678701828744689,12.55975399981735,removed
nothing stop,7.209258138069791e-05,12.55975399981735,removed
notch NUM,0.00010711634568342509,12.55975399981735,removed
ntt docomo,9.930799075371867e-05,12.55975399981735,removed
ntt,9.930799075371867e-05,12.55975399981735,removed
nt xp,0.00010830712050830289,12.55975399981735,removed
nt NUM,0.00013112310311629938,12.55975399981735,removed
controversy directive,8.800098059368321e-05,12.55975399981735,removed
controversial limbo,8.800098059368321e-05,12.55975399981735,removed
technology sony,0.0001351585614748445,12.55975399981735,removed
cyrillic,8.318678864450413e-05,12.55975399981735,removed
cyborg,9.148566400526175e-05,12.55975399981735,removed
cyberspace,0.00011258829333866434,12.55975399981735,removed
cyberathlete professional,0.00010482999579873855,12.55975399981735,removed
telew,0.00017075989789615633,12.55975399981735,removed
network like,0.00011584448132495001,12.55975399981735,removed
network fairly,7.381669787027468e-05,12.55975399981735,removed
network currently,7.381669787027468e-05,12.55975399981735,removed
network could,0.00014414665273296073,12.55975399981735,removed
carefully offer,7.413775470043133e-05,12.55975399981735,removed
network computer,9.690298170671459e-05,12.55975399981735,removed
network chip,7.950672821731156e-05,12.55975399981735,removed
network call,0.00011431182946154488,12.55975399981735,removed
network another,0.00010267049757518417,12.55975399981735,removed
netcraft say,9.550480552112745e-05,12.55975399981735,removed
netcraft keep,9.550480552112745e-05,12.55975399981735,removed
network read,8.57876878063771e-05,12.55975399981735,removed
network pc,0.00010507924800762071,12.55975399981735,removed
network operator,7.637466096302697e-05,12.55975399981735,removed
network mr,9.676180590520762e-05,12.55975399981735,removed
game mmorpg,0.00010029195355808006,12.55975399981735,removed
network many,9.328094608347343e-05,12.55975399981735,removed
television set,0.00013158590193462915,12.55975399981735,removed
cannes france,9.942400818066389e-05,12.55975399981735,removed
control people,8.841359833206562e-05,12.55975399981735,removed
control digital,8.967537478433441e-05,12.55975399981735,removed
canada also,9.550480552112745e-05,12.55975399981735,removed
control camera,0.00010767280929520307,12.55975399981735,removed
non us,0.00012571984779348374,12.55975399981735,removed
non technical,9.810471207688066e-05,12.55975399981735,removed
non governmental,9.91630982263029e-05,12.55975399981735,removed
non english,8.318678864450413e-05,12.55975399981735,removed
daily blog,9.892554336364402e-05,12.55975399981735,removed
noisy,0.00010695589485026365,12.55975399981735,removed
capability new,9.340320066352913e-05,12.55975399981735,removed
cannes last,9.440767896745744e-05,12.55975399981735,removed
nintendo release,0.00012703487926857228,12.55975399981735,removed
nintendo expect,9.340320066352913e-05,12.55975399981735,removed
nintendo dominate,0.00010938341607390488,12.55975399981735,removed
nintendo also,0.0001008643184427601,12.55975399981735,removed
texting,0.00021545160574361493,12.55975399981735,removed
textbook,0.000205899992769749,12.55975399981735,removed
care technology,7.413775470043133e-05,12.55975399981735,removed
never mean,8.93669276791604e-05,12.55975399981735,removed
network way,7.381669787027468e-05,12.55975399981735,removed
network video,0.00011851274962531544,12.55975399981735,removed
network use,0.00011431182946154488,12.55975399981735,removed
network system,7.62133870330658e-05,12.55975399981735,removed
new form,0.00010451124589855437,12.55975399981735,removed
control action,9.721098766021936e-05,12.55975399981735,removed
capacity would,7.413775470043133e-05,12.55975399981735,removed
capacity start,6.350967467910417e-05,12.55975399981735,removed
capacity performance,6.350967467910417e-05,12.55975399981735,removed
capacity music,7.413775470043133e-05,12.55975399981735,removed
capacity functionality,6.350967467910417e-05,12.55975399981735,removed
capacity deliver,6.350967467910417e-05,12.55975399981735,removed
capacity datum,7.381669787027468e-05,12.55975399981735,removed
new domain,0.00021958564895538873,12.55975399981735,removed
new development,9.270997968071699e-05,12.55975399981735,removed
new desire,0.00011838657718322025,12.55975399981735,removed
device digital,0.00011473770041727183,12.55975399981735,removed
device buy,9.349629663202146e-05,12.55975399981735,removed
thief,0.00011240637715376583,12.55975399981735,removed
devise copy,0.00010203893821022521,12.55975399981735,removed
new pc,0.00020079297411375408,12.55975399981735,removed
cyrillic could,8.318678864450413e-05,12.55975399981735,removed
next revolution,8.0500865199739e-05,12.55975399981735,removed
next mobile,7.413775470043133e-05,12.55975399981735,removed
capgemini,0.000138624512386167,12.55975399981735,removed
nice looking,7.413775470043133e-05,12.55975399981735,removed
teraflop,0.00017472911119458163,12.55975399981735,removed
new mail,0.00012204046319530041,12.55975399981735,removed
card use,0.00011355384910527318,12.55975399981735,removed
card reader,0.00014249486098218058,12.55975399981735,removed
new itunes,7.413775470043133e-05,12.55975399981735,removed
new invisible,8.318678864450413e-05,12.55975399981735,removed
new internet,0.00012969082161113065,12.55975399981735,removed
new handset,9.737838235182993e-05,12.55975399981735,removed
new genre,9.889361356637245e-05,12.55975399981735,removed
new format,0.00010350996652990559,12.55975399981735,removed
contractor allegedly,0.00012464849776964957,12.55975399981735,removed
interact PERSON,0.00010068086380064797,12.55975399981735,removed
intentionally,0.0001367954862188481,12.55975399981735,removed
intensive pc,6.350967467910417e-05,12.55975399981735,removed
intend refer,8.800098059368321e-05,12.55975399981735,removed
intel unveil,0.00010708883988730391,12.55975399981735,removed
intel say,0.00013712303004777938,12.55975399981735,removed
insult assembly,8.800098059368321e-05,12.55975399981735,removed
instruments,9.928670722660158e-05,12.55975399981735,removed
institute education,0.00013722266425675184,12.55975399981735,removed
instead think,0.00010564973922040825,12.55975399981735,removed
instead probably,8.800098059368321e-05,12.55975399981735,removed
instant messaging,8.932971765654606e-05,12.55975399981735,removed
new xbox,0.00010499696116326498,12.55975399981735,removed
new user,0.00012238806269231105,12.55975399981735,removed
card come,9.375620563117774e-05,12.55975399981735,removed
come view,9.752855315791579e-05,12.55975399981735,removed
2d,0.0002074977900897368,12.55975399981735,removed
zone around,9.550480552112745e-05,12.55975399981735,removed
zen,0.0001231034092805834,12.55975399981735,removed
zealous,8.318678864450413e-05,12.55975399981735,removed
alphabet,0.00017457681690419313,12.55975399981735,removed
instance browser,8.318678864450413e-05,12.55975399981735,removed
1980 resolve,6.350967467910417e-05,12.55975399981735,removed
instance PERSON,0.00010574768857931176,12.55975399981735,removed
installation high,6.350967467910417e-05,12.55975399981735,removed
install computer,0.00010105630855528185,12.55975399981735,removed
instal program,0.00011099841199106725,12.55975399981735,removed
instal los,8.325639500622101e-05,12.55975399981735,removed
2mbps,0.00016200356219295625,12.55975399981735,removed
news story,0.00010504345847543292,12.55975399981735,removed
contrast netcraft,9.550480552112745e-05,12.55975399981735,removed
traditionally,0.0005068175551357924,12.559728296835079,removed
severe,0.0006051467748007445,12.552072970235418,removed
belgian,0.0007760451584165033,12.548393893228324,removed
situation PERSON,0.0005004640386174935,12.548393893228324,removed
pay tribute,0.0006027458150281837,12.52917624452385,removed
wales PERSON,0.0005287254846362418,12.52917624452385,removed
mile,0.0006795453079325317,12.518336360030911,removed
airways,0.0004484342000391944,12.515008569895336,removed
develop nation,0.00036836739556208654,12.515008569895336,removed
inflate,0.0003285405186472541,12.515008569895336,removed
airline PERSON,0.0003395524307759798,12.515008569895336,removed
production facility,0.0002936468683821857,12.515008569895336,removed
us law,0.00022803953553901177,12.515008569895336,removed
prosecutor PERSON,0.00028005295197369425,12.515008569895336,removed
NUM car,0.0002508917761183161,12.515008569895336,removed
completion,0.00030010574410013795,12.515008569895336,removed
bad NUM,0.0002688451902817425,12.515008569895336,removed
toyota,0.00034155660014323705,12.515008569895336,removed
york attorney,0.00030426435952453536,12.515008569895336,removed
company pay,0.00021754826759791128,12.515008569895336,removed
times report,0.00028132393247256123,12.515008569895336,removed
sale MONEY,0.0003889867467547427,12.515008569895336,removed
NUM japanese,0.0002604861293330536,12.515008569895336,removed
mitsubishi,0.00044981595107406515,12.515008569895336,removed
bargain,0.0003288616597014163,12.515008569895336,removed
growth say,0.00029659780896619623,12.515008569895336,removed
market china,0.0003352972441066823,12.515008569895336,removed
region PERSON,0.00023870641248591038,12.515008569895336,removed
market mr,0.0002831504529011488,12.515008569895336,removed
PERSON product,0.00032206197400305584,12.515008569895336,removed
company make,0.000246274591130245,12.515008569895336,removed
market value,0.0003154611412759778,12.515008569895336,removed
farming,0.0002417348016691191,12.515008569895336,removed
boe,0.00029477525292816533,12.515008569895336,removed
hurricane,0.00027934070211466257,12.515008569895336,removed
key factor,0.00022919927120196445,12.515008569895336,removed
economy continue,0.00027443869413682224,12.515008569895336,removed
defer,0.00033667092100919617,12.512224413788958,removed
assistance,0.0003492824384562409,12.512224413788958,removed
tariff,0.0005829084191472422,12.512224413788958,removed
unchanged,0.0003160466792432164,12.512224413788958,removed
reporting,0.0005134548976554037,12.512224413788958,removed
NUM investment,0.0003447779341721004,12.512224413788958,removed
NUM announce,0.0003927992170096814,12.512224413788958,removed
shrink,0.0003605661369670012,12.512224413788958,removed
region NUM,0.00031174080511108297,12.512224413788958,removed
due start,0.0003715981712609972,12.504685328210059,removed
strictly,0.0004960393328148873,12.504685328210059,removed
survey NUM,0.0006500973190608253,12.501576049061995,removed
explain,0.002298286802881157,12.498292103175507,removed
spokesperson,0.0008613118505864113,12.494239036495554,removed
recently,0.0034742681076024374,12.493362933367052,removed
disease,0.0008245173249929283,12.476273899995242,removed
wales NUM,0.00048562532862236516,12.456698205794886,removed
swiss,0.0009443066004106782,12.45454901925787,removed
test NUM,0.0002555916196184674,12.440001208445404,removed
provisional,0.00025998625367038583,12.440001208445404,removed
definite,0.0002995532692391782,12.440001208445404,removed
right hand,0.0002574904525442649,12.440001208445404,removed
fortune PERSON,0.0003087251224102979,12.440001208445404,removed
NUM ireland,0.00023951435350064157,12.440001208445404,removed
PERSON positive,0.00032015717157169506,12.440001208445404,removed
disgrace,0.00037037802160594325,12.440001208445404,removed
PERSON liverpool,0.0003505296743801561,12.440001208445404,removed
PERSON along,0.00030652138018463093,12.440001208445404,removed
straight back,0.0002485196465638277,12.440001208445404,removed
big PERSON,0.00024569993764762783,12.440001208445404,removed
clear NUM,0.00034163625656598073,12.440001208445404,removed
coaching,0.00031047937285783825,12.440001208445404,removed
make name,0.0002640689031555801,12.440001208445404,removed
give good,0.0002745468816997271,12.440001208445404,removed
apologise PERSON,0.0002577506358447325,12.440001208445404,removed
PERSON tremendous,0.0003164208739909216,12.440001208445404,removed
good opportunity,0.00027504413507912996,12.440001208445404,removed
yorkshire,0.0002853510249986814,12.440001208445404,removed
assess,0.0009599077764225927,12.43651235547882,removed
fantasy,0.0004697003187044553,12.436454748985534,removed
specifically,0.00044878127028482207,12.436454748985534,removed
advertising,0.001023111930317096,12.419344906476264,removed
korean,0.0005432987554873336,12.413749938885843,removed
typically,0.00040067590632084945,12.413749938885843,removed
run oil,0.00014624032522121157,12.411727463342089,removed
run bank,0.00012367479376035057,12.411727463342089,removed
say december,0.0001835683539288812,12.411727463342089,removed
allege company,0.00016283610115463995,12.411727463342089,removed
fuel price,0.00031920293103762095,12.411727463342089,removed
fuel oil,0.00019116910636284804,12.411727463342089,removed
economic forum,0.00016065816766177302,12.411727463342089,removed
come office,0.00016910099766848614,12.411727463342089,removed
NUM annually,0.00018720801815604949,12.411727463342089,removed
royal bank,0.00020232532910319798,12.411727463342089,removed
cancellation,0.0001623605078998867,12.411727463342089,removed
control oil,0.0001417478388015668,12.411727463342089,removed
tell associated,0.00016828671454694182,12.411727463342089,removed
november fall,0.00015125320672100724,12.411727463342089,removed
november MONEY,0.00021440069507409041,12.411727463342089,removed
pricewaterhousecoopers,0.00019006274426723875,12.411727463342089,removed
bankers,0.00018346974745706774,12.411727463342089,removed
bank tell,0.00023365459826779248,12.411727463342089,removed
lower price,0.00019291057197784922,12.411727463342089,removed
low tax,0.0001890481035232259,12.411727463342089,removed
delhi,0.00016754220113688912,12.411727463342089,removed
NUM shareholder,0.0001933302036032799,12.411727463342089,removed
low dollar,0.0002118640746714906,12.411727463342089,removed
a320,0.0001919829903712436,12.411727463342089,removed
limit foreign,0.00024648457906925977,12.411727463342089,removed
tax year,0.00017232160094909687,12.411727463342089,removed
french finance,0.0002172589545243682,12.411727463342089,removed
canadian dollar,0.0002261152559925061,12.411727463342089,removed
telecom analyst,0.00021193405140385136,12.411727463342089,removed
net loss,0.00019382275421288666,12.411727463342089,removed
PERSON estimate,0.00017032261663619614,12.411727463342089,removed
economic datum,0.00019219696417895776,12.411727463342089,removed
ecb,0.00031362643231247847,12.411727463342089,removed
euro company,0.00019953605917978336,12.411727463342089,removed
euro cent,0.000286369752231918,12.411727463342089,removed
euro PERSON,0.00020457047658535877,12.411727463342089,removed
court attempt,0.0001496620417890656,12.411727463342089,removed
currency market,0.0001684928463022295,12.411727463342089,removed
sharp rise,0.00016062766534855283,12.411727463342089,removed
price past,0.0001511961973472833,12.411727463342089,removed
price however,0.00016420433214450766,12.411727463342089,removed
price crude,0.00016285643692849793,12.411727463342089,removed
bank also,0.00017130653090860067,12.411727463342089,removed
previously unknown,0.0001546600053574044,12.411727463342089,removed
evidence us,0.00016150311474626372,12.411727463342089,removed
previously forecast,0.0001990523405894628,12.411727463342089,removed
bankers association,0.00018346974745706774,12.411727463342089,removed
invest new,0.00017946810773236747,12.411727463342089,removed
invest NUM,0.00016350852614815963,12.411727463342089,removed
commerce bcc,0.00015411980523313547,12.411727463342089,removed
free market,0.00013110943834106177,12.411727463342089,removed
fraud charge,0.00017690469062523094,12.411727463342089,removed
france presse,0.0002185602354702464,12.411727463342089,removed
PERSON growth,0.00016631941174777862,12.411727463342089,removed
PERSON gross,0.00017299404216094064,12.411727463342089,removed
carrier PERSON,0.00019924588821852962,12.411727463342089,removed
gap us,0.00016755626600176393,12.411727463342089,removed
team hop,0.00014527313719308406,12.411727463342089,removed
cut production,0.00018919681344755913,12.411727463342089,removed
found NUM,0.00019884670237826522,12.411727463342089,removed
convict charge,0.0001579383443570164,12.411727463342089,removed
cartel,0.00018919681344755913,12.411727463342089,removed
gas company,0.00016959685832172264,12.411727463342089,removed
need MONEY,0.0001299840676826203,12.411727463342089,removed
investor say,0.00014424108741009433,12.411727463342089,removed
investor confidence,0.00021811599605180452,12.411727463342089,removed
investments,0.00014444211932330067,12.411727463342089,removed
oil reserve,0.00015053065147214897,12.411727463342089,removed
tax claim,0.0002708564497133721,12.411727463342089,removed
PERSON industrial,0.00019880553508098178,12.411727463342089,removed
ge,0.00034755731369069253,12.411727463342089,removed
gdp growth,0.0001720166883157633,12.411727463342089,removed
gazpromneft,0.00017416646401041826,12.411727463342089,removed
gas monopoly,0.00017872220273699925,12.411727463342089,removed
call us,0.00017525953029671234,12.411727463342089,removed
offer lse,0.0001952993180134274,12.411727463342089,removed
holiday season,0.00016631134520592555,12.411727463342089,removed
holiday period,0.0001581251344978037,12.411727463342089,removed
versus euro,0.00023081031942183202,12.411727463342089,removed
NUM rouble,0.0001917398568519635,12.411727463342089,removed
proposal confirm,0.00014527313719308406,12.411727463342089,removed
prevent forced,0.00015385907152656918,12.411727463342089,removed
presse,0.0002185602354702464,12.411727463342089,removed
heavy spending,0.00017282788771931032,12.411727463342089,removed
rosy,0.00015941502351545658,12.411727463342089,removed
rosneft buy,0.0001638887659731716,12.411727463342089,removed
also may,0.00013238709064443294,12.411727463342089,removed
third us,0.00014216360813484652,12.411727463342089,removed
cadillac,0.0002296589378386738,12.411727463342089,removed
former parent,0.00018919908920464213,12.411727463342089,removed
oil exploration,0.00024374823372600574,12.411727463342089,removed
oil deal,0.0002213665995590675,12.411727463342089,removed
oil NUM,0.0001933995115340726,12.411727463342089,removed
natural resource,0.00017101540415418432,12.411727463342089,removed
former boss,0.00016061279419461144,12.411727463342089,removed
oilfield,0.0001811485833209098,12.411727463342089,removed
national petroleum,0.00014128094249593379,12.411727463342089,removed
geneva motor,0.000187768919097806,12.411727463342089,removed
case stop,0.00015626333753570573,12.411727463342089,removed
buyback,0.00016705441297416154,12.411727463342089,removed
buy yugansk,0.0001484485956439479,12.411727463342089,removed
involve sale,0.0001604498541158223,12.411727463342089,removed
say economist,0.00017522081417763435,12.411727463342089,removed
say earning,0.00013555019777429668,12.411727463342089,removed
rouble MONEY,0.00016480686391561757,12.411727463342089,removed
rouble,0.0001917398568519635,12.411727463342089,removed
lse say,0.00024531868837440437,12.411727463342089,removed
NUM return,0.00014894056483040675,12.411727463342089,removed
set merge,0.0002265420707988041,12.411727463342089,removed
banking system,0.00014652466938408018,12.411727463342089,removed
side agree,0.00019269352585922972,12.411727463342089,removed
siberia,0.0001588062110865604,12.411727463342089,removed
NUM slightly,0.00018279089239591604,12.411727463342089,removed
delist,0.0002461135711578565,12.411727463342089,removed
show strong,0.00018500462601689786,12.411727463342089,removed
business report,0.00017891173072799238,12.411727463342089,removed
business investment,0.00017366359859385066,12.411727463342089,removed
former executive,0.0002026954764431961,12.411727463342089,removed
tackle corruption,0.00015977150774919567,12.411727463342089,removed
german firm,0.0002369501759339053,12.411727463342089,removed
ongc,0.0003045146016065888,12.411727463342089,removed
foreign direct,0.00020372214725024987,12.411727463342089,removed
oil group,0.00014229260648950169,12.411727463342089,removed
talk lse,0.00019290748742202334,12.411727463342089,removed
PERSON infrastructure,0.0001413789257476934,12.411727463342089,removed
airline industry,0.00018674666918638537,12.411727463342089,removed
worldcom emerge,0.0001648718635287343,12.411727463342089,removed
worldcom chief,0.00016661546340453572,12.411727463342089,removed
industrial production,0.00020260039347317163,12.411727463342089,removed
foreign currency,0.00023273163716341344,12.411727463342089,removed
cut domestic,0.00015980495480183253,12.411727463342089,removed
cash shareholder,0.00019330937954902628,12.411727463342089,removed
cash offer,0.00012828018886424544,12.411727463342089,removed
bank scotland,0.00020232532910319798,12.411727463342089,removed
bank may,0.00014985647330971723,12.411727463342089,removed
protection NUM,0.00016283610115463995,12.411727463342089,removed
average price,0.00016507972149876202,12.411727463342089,removed
court jurisdiction,0.0001531554176356222,12.411727463342089,removed
compare loss,0.0002155362976174993,12.411727463342089,removed
dreamliner,0.00016828547192575754,12.411727463342089,removed
august september,0.0001624951952291193,12.411727463342089,removed
current level,0.0001511726626883168,12.411727463342089,removed
barrel new,0.00017588020036235047,12.411727463342089,removed
rise us,0.0001956292833097789,12.411727463342089,removed
rise price,0.00018635560368098712,12.411727463342089,removed
rise november,0.0001784043274728634,12.411727463342089,removed
rise new,0.00016799953653405384,12.411727463342089,removed
rise net,0.0001731173744549309,12.411727463342089,removed
say indian,0.00015879938226815202,12.411727463342089,removed
opel saab,0.00017555778693212354,12.411727463342089,removed
opec,0.0003707635025521738,12.411727463342089,removed
ons say,0.0001576232618431118,12.411727463342089,removed
forecast total,0.00017721885372097514,12.411727463342089,removed
forecast economic,0.00018072380150035248,12.411727463342089,removed
airline say,0.0001897047996835523,12.411727463342089,removed
airline market,0.0002498168455464175,12.411727463342089,removed
worker lose,0.0001753781541109077,12.411727463342089,removed
worldwide jurisdiction,0.00014197492510631285,12.411727463342089,removed
worldcom fraud,0.0001793878228817903,12.411727463342089,removed
rival low,0.00017562077715717412,12.411727463342089,removed
exchange reserve,0.00017952674598226763,12.411727463342089,removed
exchange lse,0.00015286964417688694,12.411727463342089,removed
bankruptcy us,0.00016464453777619432,12.411727463342089,removed
main asset,0.00019743261921273392,12.411727463342089,removed
PERSON unemployment,0.00016920054936272506,12.411727463342089,removed
base bank,0.00015557663504911832,12.411727463342089,removed
poverty reduction,0.00015032784517186214,12.411727463342089,removed
bba,0.00029281814023188034,12.411727463342089,removed
predict dollar,0.00019061624927982018,12.411727463342089,removed
sign memorandum,0.00018410109949442858,12.411727463342089,removed
sign agreement,0.00017122468925765113,12.411727463342089,removed
index drop,0.0001783171127836569,12.411727463342089,removed
operating profit,0.00017306085500493737,12.411727463342089,removed
time november,0.00015411980523313547,12.411727463342089,removed
consulting group,0.00016115327454800966,12.411727463342089,removed
indian oil,0.0002085505589231017,12.411727463342089,removed
indian market,0.00018147794883926674,12.411727463342089,removed
indian government,0.00014621830255936766,12.411727463342089,removed
world business,0.00017891173072799238,12.411727463342089,removed
bcc,0.0002936781555615041,12.411727463342089,removed
post record,0.00026470931649742236,12.411727463342089,removed
main reason,0.00019726660224199697,12.411727463342089,removed
main driver,0.00020972103062621067,12.411727463342089,removed
august last,0.00017922541121398016,12.411727463342089,removed
home us,0.00015857961462038638,12.411727463342089,removed
accounting scandal,0.00019090617007574146,12.411727463342089,removed
accounting irregularity,0.00015151531671615944,12.411727463342089,removed
accounting fraud,0.00017722301409312321,12.411727463342089,removed
aircraft us,0.00015742746093552138,12.411727463342089,removed
airbus boeing,0.00015462318915291263,12.411727463342089,removed
say gm,0.00015458680694732018,12.411727463342089,removed
rise demand,0.0001988717038468391,12.411727463342089,removed
also threaten,0.0001480097557061835,12.411727463342089,removed
right shareholder,0.00013768264889698888,12.411727463342089,removed
japanese company,0.00022771857005904794,12.411727463342089,removed
japan japanese,0.00019506858374928086,12.411727463342089,removed
indian airline,0.00017989967844137607,12.411727463342089,removed
india indonesia,0.00012410679004981788,12.411727463342089,removed
index rise,0.0002176530407397932,12.411727463342089,removed
indebted,0.00014925298599929935,12.411727463342089,removed
increase pressure,0.00016394971262546432,12.411727463342089,removed
woo club,0.00014527313719308406,12.411727463342089,removed
wine market,0.00021716721253297824,12.411727463342089,removed
NUM export,0.00019457138669243176,12.411727463342089,removed
operation iraq,0.00018510249366615502,12.411727463342089,removed
japanese rival,0.000209857311585456,12.411727463342089,removed
push dollar,0.00021199866738833885,12.411727463342089,removed
auction PERSON,0.00014632551081791728,12.411727463342089,removed
become world,0.00018288751316970038,12.411727463342089,removed
demand NUM,0.00020961577007100546,12.411727463342089,removed
majority owner,0.00017709509561929912,12.411727463342089,removed
major currency,0.00017288437026771543,12.411727463342089,removed
NUM stock,0.00019674256052009984,12.411727463342089,removed
positive economic,0.00018240947321773856,12.411727463342089,removed
expect us,0.000187956082796428,12.411727463342089,removed
cautiously,0.0001782600412953027,12.411727463342089,removed
PERSON deutsche,0.00018921202551449976,12.411727463342089,removed
buccaneers team,0.00014527313719308406,12.411727463342089,removed
construction sector,0.00023717843708233934,12.411727463342089,removed
cattle,0.0001884917254383368,12.411727463342089,removed
corporate scandal,0.00018288750526703488,12.411727463342089,removed
say lie,0.00017130683967065143,12.411727463342089,removed
jobless total,0.0003276472729121014,12.411727463342089,removed
currently MONEY,0.00016924125145170916,12.411727463342089,removed
us treasury,0.00016030653391744214,12.411727463342089,removed
us securities,0.00016554254501440456,12.411727463342089,removed
us sale,0.0001724540065948747,12.411727463342089,removed
us rate,0.00018196759091980885,12.411727463342089,removed
since record,0.00019153662825674455,12.411727463342089,removed
australian dollar,0.0001807110596720506,12.411727463342089,removed
company share,0.0002049996935177312,12.411727463342089,removed
honda,0.00024053086586708664,12.411727463342089,removed
light crude,0.00020967590803705138,12.411727463342089,removed
NUM prosecutor,0.00018210545414722618,12.411727463342089,removed
always insist,0.00014602202077374638,12.411727463342089,removed
revise figure,0.00019712727255095057,12.411727463342089,removed
reuters quote,0.00020658245572804435,12.411727463342089,removed
say overall,0.00018434993339670804,12.411727463342089,removed
say oil,0.00018684402811775766,12.411727463342089,removed
early trading,0.00020653027221432808,12.411727463342089,removed
sustainability,0.00022647218106933725,12.411727463342089,removed
giant wave,0.00012410679004981788,12.411727463342089,removed
giant unilever,0.00020727496542154747,12.411727463342089,removed
motors gm,0.00018030330173862848,12.411727463342089,removed
december sale,0.00022538586821047146,12.411727463342089,removed
december rise,0.00017418184208485067,12.411727463342089,removed
increase interest,0.00016831044857390656,12.411727463342089,removed
increase amount,0.00013422738103786223,12.411727463342089,removed
committee mpc,0.00016086404273416856,12.411727463342089,removed
jones index,0.00016961974755915288,12.411727463342089,removed
budget trade,0.0001697901786944484,12.411727463342089,removed
deficit analyst,0.00019061624927982018,12.411727463342089,removed
deficit MONEY,0.00014599231993077022,12.411727463342089,removed
sell fiat,0.00017343204929808943,12.411727463342089,removed
put option,0.00017343204929808943,12.411727463342089,removed
believe economy,0.0001546249246435473,12.411727463342089,removed
point rise,0.0002035420927529655,12.411727463342089,removed
make export,0.00018312242485046137,12.411727463342089,removed
poor sale,0.00018071464549680982,12.411727463342089,removed
envisage,0.00018322627778781015,12.411727463342089,removed
retailer say,0.00022068449258437158,12.411727463342089,removed
amid concern,0.00018078837199920846,12.411727463342089,removed
create value,0.00014278059471429982,12.411727463342089,removed
american market,0.00020040520260181934,12.411727463342089,removed
restructuring plan,0.00017482183033152673,12.411727463342089,removed
amount aid,0.00017198069828708418,12.411727463342089,removed
NUM gm,0.0002113558355803375,12.411727463342089,removed
value shareholder,0.00017201109952099276,12.411727463342089,removed
cut debt,0.0002722723852441861,12.411727463342089,removed
court us,0.0001323238630727509,12.411727463342089,removed
put MONEY,0.00017209447125369028,12.411727463342089,removed
push us,0.00015424770030549232,12.411727463342089,removed
life investments,0.00014444211932330067,12.411727463342089,removed
hop lead,0.00014527313719308406,12.411727463342089,removed
make progress,0.0002630868745082279,12.411727463342089,removed
year order,0.0001634998675283824,12.411727463342089,removed
current year,0.00021355820723637712,12.411727463342089,removed
say plane,0.00017477358713249657,12.411727463342089,removed
year president,0.00020171196213428352,12.411727463342089,removed
key production,0.00013059808066476932,12.411727463342089,removed
key oil,0.00014193153285740727,12.411727463342089,removed
economy perform,0.00016813473806990653,12.411727463342089,removed
retailer wal,0.00017474324894840485,12.411727463342089,removed
overall growth,0.00017057185216888028,12.411727463342089,removed
brunswick,0.00013126541790566644,12.411727463342089,removed
director board,0.0001357490268635785,12.411727463342089,removed
cent MONEY,0.000301143584709878,12.411727463342089,removed
year estimate,0.00018751054793257821,12.411727463342089,removed
export NUM,0.000175176845424348,12.411727463342089,removed
PERSON tampa,0.00014527313719308406,12.411727463342089,removed
share tumble,0.00019258517729265452,12.411727463342089,removed
domestic airline,0.0002599843377584988,12.411727463342089,removed
NUM turkey,0.00016007476471559576,12.411727463342089,removed
us car,0.00016030910119542912,12.411727463342089,removed
maker airbus,0.00016691139266368087,12.411727463342089,removed
halifax say,0.00023536946402211351,12.411727463342089,removed
benz,0.00018915736180990345,12.411727463342089,removed
gm whose,0.00017555778693212354,12.411727463342089,removed
total rise,0.00019351375750083596,12.411727463342089,removed
PERSON deficit,0.00018092674115636207,12.411727463342089,removed
morgan stanley,0.00022358138004777118,12.411727463342089,removed
